candidate_number,center_number,center_location,points,is_nssac,subject_count
23OY440082,23,OY,18,False,6
23OY440084,23,OY,13,False,5
23OY440085,23,OY,16,False,5
23OY440086,23,OY,24,False,6
23OY440087,23,OY,20,False,5
23OY440088,23,OY,12,False,6
23OY440089,23,OY,23,False,5
23OY440090,23,OY,24,False,6
23OY440091,23,OY,17,False,5
23OY480025,23,OY,9,False,5
23OY440093,23,OY,20,False,5
23OY480027,23,OY,10,False,5
23OY440095,23,OY,18,False,5
23OY480029,23,OY,13,False,5
23OY440097,23,OY,9,False,5
23OY480031,23,OY,7,False,5
23OY440098,23,OY,24,False,5
23OY480032,23,OY,10,False,5
23OY440099,23,OY,25,False,5
23OY480033,23,OY,26,False,5
23OY440100,23,OY,18,False,5
23OY480034,23,OY,14,False,5
23OY440101,23,OY,0,False,5
23OY480035,23,OY,13,False,5
23OY440102,23,OY,16,False,5
23OY480036,23,OY,21,False,6
23OY440104,23,OY,16,False,6
23OY440105,23,OY,18,False,6
23OY440106,23,OY,19,False,6
23OY440107,23,OY,22,False,5
23OY440108,23,OY,20,False,5
23OY480043,23,OY,13,False,5
23OY480045,23,OY,18,False,5
23OY480046,23,OY,13,False,5
23OY480047,23,OY,6,False,5
23OY480048,23,OY,30,False,6
23OY480049,23,OY,14,False,5
23OY480050,23,OY,17,False,5
23OY480051,23,OY,23,False,5
23OY480052,23,OY,22,False,5
23OY450011,23,OY,34,False,6
23OY450012,23,OY,26,False,6
23OY450013,23,OY,20,False,5
23OY450014,23,OY,22,False,5
23OY450015,23,OY,23,False,6
23OY450016,23,OY,16,False,5
23OY450017,23,OY,20,False,6
23OY450018,23,OY,15,False,5
23OY480070,23,OY,21,False,6
23OY480071,23,OY,20,False,6
23OY480072,23,OY,16,False,6
23OY450021,23,OY,15,False,5
23OY480074,23,OY,15,False,5
23OY450024,23,OY,7,False,5
23OY480077,23,OY,23,False,6
23OY450027,23,OY,20,False,5
23OY480080,23,OY,20,False,6
23OY450029,23,OY,17,False,5
23OY480082,23,OY,9,False,5
23OY450031,23,OY,0,False,5
23OY480084,23,OY,25,False,6
23OY450034,23,OY,14,False,5
23OY480087,23,OY,22,False,5
23OY450036,23,OY,26,False,5
23OY480089,23,OY,17,False,5
23OY450037,23,OY,25,False,5
23OY480090,23,OY,16,False,6
23OY450039,23,OY,18,False,5
23OY480092,23,OY,10,False,6
23OY480093,23,OY,21,False,5
23OY480094,23,OY,13,False,5
23OY480095,23,OY,17,False,6
23OY480096,23,OY,20,False,5
23OY450044,23,OY,14,False,5
23OY480097,23,OY,19,False,6
23OY450046,23,OY,0,False,5
23OY480099,23,OY,18,False,5
23OY450048,23,OY,11,False,5
23OY450049,23,OY,23,False,6
23OY450050,23,OY,19,False,5
23OY450051,23,OY,28,False,6
23OY450052,23,OY,27,False,6
23OY450053,23,OY,20,False,5
23OY480107,23,OY,26,False,5
23OY450055,23,OY,15,False,5
23OY480109,23,OY,12,False,6
23OY480111,23,OY,12,False,5
23OY480112,23,OY,17,False,5
23OY480113,23,OY,30,False,5
23OY480114,23,OY,14,False,6
23OY480115,23,OY,18,False,5
23OY480116,23,OY,11,False,6
23OY480117,23,OY,9,False,5
23OY480118,23,OY,19,False,6
23OY480119,23,OY,9,False,5
23OY500001,23,OY,11,False,5
23OY450069,23,OY,10,False,5
23OY500003,23,OY,14,False,5
23OY450072,23,OY,14,False,5
23OY500006,23,OY,15,False,6
23OY500008,23,OY,11,False,5
23OY500009,23,OY,25,False,6
23OY500010,23,OY,13,False,5
23OY500011,23,OY,27,False,6
23OY500012,23,OY,9,False,6
23OY500013,23,OY,15,False,6
23OY500014,23,OY,16,False,6
23OY500015,23,OY,21,False,6
23OY500016,23,OY,22,False,6
23OY450084,23,OY,17,False,5
23OY500018,23,OY,29,False,5
23OY450086,23,OY,13,False,5
23OY500020,23,OY,20,False,5
23OY500021,23,OY,24,False,5
23OY500022,23,OY,23,False,5
23OY500023,23,OY,13,False,5
23OY500024,23,OY,16,False,5
23OY500025,23,OY,20,False,6
23OY450093,23,OY,23,False,5
23OY500027,23,OY,0,False,0
23OY450095,23,OY,18,False,6
23OY450097,23,OY,23,False,6
23OY450099,23,OY,24,False,5
23OY450101,23,OY,20,False,5
23OY450102,23,OY,22,False,6
23OY450103,23,OY,18,False,6
23OY450105,23,OY,13,False,5
23OY450107,23,OY,4,False,5
23OY450109,23,OY,13,False,5
23OY450111,23,OY,13,False,5
23OY450115,23,OY,12,False,6
"""","""",,0,False,0
23OY500049,23,OY,11,False,5
23OY500051,23,OY,26,False,6
23OY500053,23,OY,19,False,6
Code,Co,de,0,False,0
23OY500057,23,OY,16,False,5
23DA040002,23,DA,0,False,2
23OY500058,23,OY,26,False,6
23OY500059,23,OY,25,False,5
23DA040005,23,DA,4,False,1
23OY500061,23,OY,12,False,5
23DA040007,23,DA,1,False,2
23OY500062,23,OY,13,False,6
23OY500063,23,OY,19,False,5
23DA040010,23,DA,3,False,1
23DA040012,23,DA,0,False,2
23DA040013,23,DA,4,False,1
23OY500067,23,OY,20,False,5
23DA040015,23,DA,8,False,2
23DA040017,23,DA,0,False,2
23DA040018,23,DA,0,False,1
23OY500071,23,OY,20,False,5
23DA040020,23,DA,7,False,1
23OY500072,23,OY,19,False,5
23OY500073,23,OY,16,False,5
23DA040023,23,DA,3,False,2
23OY500075,23,OY,16,False,5
23DA040025,23,DA,0,False,1
23OY500076,23,OY,12,False,5
23OY500077,23,OY,23,False,5
23DA040028,23,DA,0,False,1
23DA040030,23,DA,7,False,2
23DA040031,23,DA,5,False,2
23OY500081,23,OY,13,False,5
23DA040033,23,DA,12,False,3
23DA040035,23,DA,3,False,2
23OY500084,23,OY,20,False,5
23DA050002,23,DA,0,False,1
23DA050004,23,DA,1,False,2
23DA050005,23,DA,4,False,1
23OY500088,23,OY,25,False,5
23DA050007,23,DA,2,False,1
23DA050009,23,DA,0,False,1
23OY500091,23,OY,26,False,5
23DA050011,23,DA,4,False,2
23DA050013,23,DA,0,False,2
23DA050014,23,DA,2,False,1
23OY500095,23,OY,21,False,5
23DA050016,23,DA,3,False,3
23DA050018,23,DA,5,False,1
23OY500098,23,OY,18,False,5
23DA050020,23,DA,2,False,2
23DA050022,23,DA,6,False,2
23DA050023,23,DA,2,False,1
23OY500102,23,OY,23,False,5
23DA050025,23,DA,4,False,1
23OY500103,23,OY,21,False,6
23OY500104,23,OY,19,False,5
23DA050028,23,DA,4,False,1
23OY500106,23,OY,18,False,5
23DA050030,23,DA,6,False,2
23OY500107,23,OY,10,False,5
23OY500108,23,OY,19,False,5
23DA050033,23,DA,3,False,1
23OY500109,23,OY,19,False,5
23DA050035,23,DA,3,False,2
23OY500110,23,OY,18,False,6
23OY500111,23,OY,23,False,5
23DA050038,23,DA,3,False,2
23OY500113,23,OY,24,False,5
23DA070002,23,DA,0,False,1
23OY500114,23,OY,16,False,6
23OY500115,23,OY,19,False,5
23DA070005,23,DA,3,False,2
23DA070007,23,DA,3,False,2
23DA070008,23,DA,2,False,1
23OY500119,23,OY,20,False,5
23DA070010,23,DA,5,False,2
23DA070012,23,DA,8,False,2
23OY500122,23,OY,15,False,5
23DA070014,23,DA,9,False,2
23DA070016,23,DA,14,False,3
23DA070017,23,DA,6,False,2
23OY500126,23,OY,17,False,5
23DA070019,23,DA,10,False,3
23DA070021,23,DA,0,False,1
23OY500129,23,OY,9,False,5
23DA070023,23,DA,0,False,1
23DA070025,23,DA,12,False,2
23DA070026,23,DA,4,False,1
23OY500133,23,OY,22,False,5
23DA070028,23,DA,2,False,1
23OY500134,23,OY,10,False,5
23OY500135,23,OY,18,False,5
23DA070031,23,DA,4,False,1
23OY500137,23,OY,15,False,5
23DA070033,23,DA,0,False,1
23OY500138,23,OY,17,False,6
23OY500139,23,OY,16,False,5
23DA070036,23,DA,3,False,1
23DA070038,23,DA,11,False,3
23OY500142,23,OY,16,False,5
23DA070041,23,DA,6,False,3
23OY500144,23,OY,24,False,5
23DA070043,23,DA,4,False,2
23OY500145,23,OY,15,False,5
23DA070045,23,DA,9,False,2
23OY500146,23,OY,10,False,5
23OY500147,23,OY,16,False,5
23DA070048,23,DA,6,False,2
23DA070049,23,DA,10,False,2
23DA070050,23,DA,5,False,3
23OY500150,23,OY,16,False,6
23OY500151,23,OY,23,False,5
23DA070054,23,DA,5,False,2
23DA070056,23,DA,0,False,1
23DA070057,23,DA,6,False,1
23OY500155,23,OY,29,False,5
23DA070059,23,DA,0,False,1
23DA070061,23,DA,5,False,2
23DA070062,23,DA,3,False,1
23OY500159,23,OY,14,False,5
23DA070064,23,DA,3,False,2
23OY500160,23,OY,18,False,5
23OY500161,23,OY,14,False,5
23DA070067,23,DA,5,False,2
23DA070068,23,DA,7,False,2
23DA070069,23,DA,7,False,2
23OY500164,23,OY,0,False,5
23DA070072,23,DA,2,False,1
23OY500166,23,OY,25,False,5
23DA070074,23,DA,0,False,1
23OY500167,23,OY,15,False,5
23OY500168,23,OY,0,False,5
23DA070077,23,DA,7,False,2
23DA070078,23,DA,7,False,1
23DA070079,23,DA,0,False,1
23OY500171,23,OY,25,False,5
23DA070081,23,DA,5,False,2
23OY500172,23,OY,18,False,6
23OY500173,23,OY,18,False,5
23DA070084,23,DA,9,False,3
23OY500175,23,OY,14,False,5
23DA070086,23,DA,3,False,1
23OY500176,23,OY,18,False,5
23DA070088,23,DA,5,False,2
23OY500178,23,OY,9,False,5
23DA070090,23,DA,5,False,1
23OY500179,23,OY,19,False,6
23OY500180,23,OY,15,False,5
23DA070093,23,DA,3,False,1
23OY500181,23,OY,12,False,5
23OY500182,23,OY,24,False,5
23DA070096,23,DA,4,False,2
23DA070098,23,DA,0,False,2
23DA070099,23,DA,2,False,1
23OY500186,23,OY,10,False,5
23DA070101,23,DA,3,False,1
23DA070103,23,DA,4,False,1
23DA070104,23,DA,9,False,2
23OY500190,23,OY,11,False,5
23DA070106,23,DA,4,False,1
23OY500191,23,OY,22,False,5
23OY500192,23,OY,18,False,5
23DA070109,23,DA,0,False,1
23OY500194,23,OY,21,False,5
23DA070112,23,DA,5,False,2
23OY530003,23,OY,12,False,5
23DA070118,23,DA,8,False,3
23DA070119,23,DA,15,False,3
23OY530008,23,OY,16,False,5
23DA070127,23,DA,0,False,1
23DA070128,23,DA,4,False,1
23OY530013,23,OY,14,False,5
23DA070136,23,DA,0,False,1
23DA070137,23,DA,0,False,2
23OY530018,23,OY,18,False,5
23DA070145,23,DA,4,False,1
23DA070146,23,DA,0,False,1
23OY530023,23,OY,18,False,5
23DA070154,23,DA,4,False,1
23DA070155,23,DA,7,False,2
23DA070162,23,DA,1,False,2
23DA120003,23,DA,7,False,2
23DA120005,23,DA,5,False,2
23DA120007,23,DA,0,False,1
23DA120009,23,DA,4,False,3
23DA120011,23,DA,1,False,2
23DA120013,23,DA,1,False,1
23DA120015,23,DA,1,False,2
23DA120017,23,DA,0,False,1
23DA120019,23,DA,0,False,1
23DA120021,23,DA,1,False,1
23DA120022,23,DA,4,False,1
23DA120024,23,DA,10,False,3
23DA120026,23,DA,0,False,3
23DA120027,23,DA,6,False,2
23DA120029,23,DA,0,False,1
23DA120032,23,DA,0,False,2
23DA120034,23,DA,0,False,2
23DA120272,23,DA,6,False,3
23DA120036,23,DA,0,False,2
23DA120274,23,DA,6,False,3
23DA120038,23,DA,0,False,2
23DA120041,23,DA,0,False,2
23DA150003,23,DA,7,False,3
23DA120044,23,DA,0,False,1
23DA120046,23,DA,2,False,2
23DA120048,23,DA,5,False,2
23DA150011,23,DA,4,False,3
23DA120050,23,DA,6,False,2
23DA150013,23,DA,0,False,1
23DA120052,23,DA,0,False,2
23DA150015,23,DA,5,False,1
23DA120054,23,DA,0,False,2
23DA120056,23,DA,7,False,2
23DA150019,23,DA,3,False,1
23DA120058,23,DA,5,False,2
23DA150021,23,DA,6,False,2
23DA120059,23,DA,4,False,2
23DA120061,23,DA,6,False,2
23DA150025,23,DA,7,False,2
23DA120063,23,DA,5,False,1
23DA120065,23,DA,4,False,2
23DA120067,23,DA,0,False,1
23DA120069,23,DA,7,False,2
23DA120070,23,DA,5,False,2
23DA120072,23,DA,4,False,1
23DA120075,23,DA,9,False,3
23DA120076,23,DA,5,False,3
23DA120077,23,DA,0,False,1
23DA120078,23,DA,5,False,2
23DA120079,23,DA,6,False,2
23DA120080,23,DA,6,False,2
23DA120081,23,DA,7,False,2
23DA120082,23,DA,5,False,1
23DA120083,23,DA,1,False,1
23DA120084,23,DA,4,False,2
23DA120085,23,DA,3,False,2
23DA120086,23,DA,1,False,2
23DA120087,23,DA,10,False,3
23DA120088,23,DA,4,False,1
23DA120089,23,DA,12,False,3
23DA120090,23,DA,4,False,2
23DA150060,23,DA,3,False,2
23DA120092,23,DA,0,False,2
23DA150062,23,DA,3,False,1
23DA120094,23,DA,8,False,2
23DA150064,23,DA,4,False,2
23DA120096,23,DA,8,False,2
23DA120098,23,DA,6,False,2
23DA120101,23,DA,0,False,2
23DA120103,23,DA,3,False,2
23DA120104,23,DA,0,False,1
23DA120106,23,DA,1,False,2
23DA150076,23,DA,0,False,1
23DA120107,23,DA,3,False,1
23DA120110,23,DA,0,False,2
23DA120112,23,DA,7,False,2
23DA150084,23,DA,5,False,1
23DA120114,23,DA,10,False,2
23DA120116,23,DA,5,False,2
23DA120118,23,DA,6,False,1
23DA120119,23,DA,5,False,2
23DA120122,23,DA,5,False,1
23DA120124,23,DA,6,False,2
23DA120127,23,DA,3,False,1
23DA120129,23,DA,0,False,2
23DA120131,23,DA,9,False,2
23DA150104,23,DA,3,False,1
23DA120134,23,DA,6,False,1
23DA120136,23,DA,2,False,2
23DA150110,23,DA,6,False,2
23DA120138,23,DA,0,False,2
23DA120139,23,DA,7,False,2
23DA150114,23,DA,3,False,1
23DA120142,23,DA,1,False,2
23DA120143,23,DA,4,False,1
23DA120144,23,DA,2,False,2
23DA120145,23,DA,4,False,2
23DA120146,23,DA,3,False,1
23DA120147,23,DA,5,False,2
23DA120148,23,DA,5,False,3
23DA120149,23,DA,4,False,1
23DA120150,23,DA,0,False,2
23DA120151,23,DA,4,False,1
23DA120152,23,DA,6,False,2
23DA120153,23,DA,0,False,1
23DA120154,23,DA,6,False,1
23DA120155,23,DA,4,False,3
23DA120156,23,DA,4,False,1
23DA120157,23,DA,7,False,2
23DA150136,23,DA,7,False,2
23DA120159,23,DA,0,False,2
23DA120160,23,DA,2,False,1
23DA120162,23,DA,1,False,1
23DA120165,23,DA,4,False,1
23DA120167,23,DA,4,False,1
23DA120169,23,DA,5,False,2
23DA120170,23,DA,6,False,1
23DA120172,23,DA,8,False,2
23DA150153,23,DA,2,False,1
23DA120173,23,DA,0,False,2
23DA120175,23,DA,10,False,2
23DA120177,23,DA,7,False,2
23DA150159,23,DA,0,False,1
23DA120179,23,DA,0,False,1
23DA120182,23,DA,10,False,2
23DA120183,23,DA,7,False,2
23DA120185,23,DA,9,False,2
23DA120187,23,DA,7,False,2
23DA120188,23,DA,8,False,2
23DA120189,23,DA,5,False,2
23DA120190,23,DA,5,False,2
23DA120192,23,DA,5,False,1
23DA150181,23,DA,11,False,3
23DA120195,23,DA,10,False,2
23DA120197,23,DA,0,False,1
23DA120199,23,DA,5,False,1
23DA120200,23,DA,5,False,2
23DA120201,23,DA,3,False,2
23DA120202,23,DA,1,False,1
23DA120203,23,DA,6,False,1
23DA120204,23,DA,6,False,1
23DA120205,23,DA,6,False,3
23DA120206,23,DA,4,False,1
23DA120207,23,DA,4,False,1
23DA120209,23,DA,3,False,2
23DA120210,23,DA,4,False,2
23DA120211,23,DA,0,False,1
23DA120212,23,DA,7,False,2
23DA120213,23,DA,3,False,2
23DA120214,23,DA,9,False,2
23DA120216,23,DA,6,False,2
23DA120218,23,DA,0,False,1
23DA120220,23,DA,4,False,1
23DA120222,23,DA,3,False,2
23DA120224,23,DA,13,False,3
23DA120226,23,DA,1,False,1
23DA120228,23,DA,3,False,2
23DA120230,23,DA,0,False,2
23DA120232,23,DA,0,False,2
23DA120234,23,DA,4,False,2
23DA260012,23,DA,0,False,1
23DA120236,23,DA,8,False,2
23DA120238,23,DA,3,False,2
23DA120240,23,DA,0,False,1
23DA120242,23,DA,2,False,2
23DC080006,23,DC,3,False,2
23DA120243,23,DA,4,False,1
23DA120245,23,DA,3,False,2
23DA120247,23,DA,1,False,2
23DA120250,23,DA,7,False,2
23DA120253,23,DA,5,False,2
23DC080018,23,DC,2,False,2
23DA120254,23,DA,1,False,2
23DA120256,23,DA,0,False,2
23DA120258,23,DA,0,False,2
23DA120260,23,DA,4,False,2
23DC080026,23,DC,1,False,1
23DA120263,23,DA,7,False,2
Wednesday,We,dn,0,False,0
23DC080033,23,DC,0,False,2
23DC090103,23,DC,1,False,2
23DC080035,23,DC,1,False,1
23DC080037,23,DC,10,False,2
23DC090107,23,DC,0,False,1
23DC080039,23,DC,6,False,2
23DC090108,23,DC,0,False,1
23DC080041,23,DC,0,False,1
23DC080043,23,DC,7,False,2
23DC090112,23,DC,17,False,3
23DC080045,23,DC,5,False,2
23DC090114,23,DC,1,False,2
23DC080047,23,DC,0,False,2
23DC090115,23,DC,0,False,1
23DC080049,23,DC,4,False,2
23DC090117,23,DC,1,False,2
23DC080051,23,DC,7,False,2
23DC090119,23,DC,4,False,1
23DC080053,23,DC,9,False,2
23DC090121,23,DC,9,False,3
23DC080055,23,DC,8,False,2
23DC090122,23,DC,0,False,1
23DC080057,23,DC,11,False,2
23DC090123,23,DC,3,False,1
23DC080059,23,DC,0,False,2
23DC090125,23,DC,4,False,3
23DC080061,23,DC,6,False,1
23DC090129,23,DC,3,False,1
23DC090130,23,DC,7,False,2
23DC080066,23,DC,3,False,1
23DC080067,23,DC,0,False,3
23DC080068,23,DC,8,False,2
23DC080069,23,DC,0,False,1
23DC080070,23,DC,4,False,1
23DC080071,23,DC,6,False,2
23DC080072,23,DC,4,False,2
23DC080073,23,DC,5,False,2
23DC080074,23,DC,2,False,1
23DC080076,23,DC,0,False,2
23DC080077,23,DC,0,False,1
23DC080078,23,DC,0,False,1
23DC080079,23,DC,2,False,2
23DC080080,23,DC,5,False,2
23DC080081,23,DC,3,False,1
23DC080082,23,DC,9,False,2
23DC080083,23,DC,0,False,2
23DC080084,23,DC,10,False,3
23DC080085,23,DC,5,False,2
23DC080086,23,DC,0,False,1
23DC080087,23,DC,1,False,1
23DC080088,23,DC,0,False,1
23DC080089,23,DC,5,False,2
23DC080090,23,DC,0,False,1
23DC080091,23,DC,4,False,1
23DC080092,23,DC,11,False,3
23DC080093,23,DC,7,False,3
23DC080094,23,DC,3,False,2
23DC080095,23,DC,5,False,2
23DC080096,23,DC,2,False,1
23DC080097,23,DC,0,False,2
23DC080098,23,DC,9,False,3
23DC080099,23,DC,0,False,1
23DC080100,23,DC,0,False,1
23DC080101,23,DC,1,False,3
23DC080102,23,DC,7,False,2
23DC080103,23,DC,0,False,1
23DC080104,23,DC,6,False,2
23DC080105,23,DC,7,False,2
23DC080107,23,DC,5,False,2
23DC090169,23,DC,7,False,1
23DC080109,23,DC,4,False,3
23DC080111,23,DC,6,False,2
23DC090172,23,DC,0,False,1
23DC080113,23,DC,4,False,2
23DC090174,23,DC,2,False,1
23DC080115,23,DC,8,False,2
23DC090176,23,DC,4,False,2
23DC080117,23,DC,5,False,1
23DC080119,23,DC,3,False,3
23DC080121,23,DC,4,False,2
23DC090181,23,DC,6,False,1
23DC080123,23,DC,1,False,2
23DC090183,23,DC,7,False,2
23DC080125,23,DC,0,False,2
23DC080127,23,DC,3,False,2
23DC090186,23,DC,8,False,3
23DC080129,23,DC,9,False,2
23DC090187,23,DC,0,False,2
23DC080131,23,DC,3,False,1
23DC080133,23,DC,3,False,1
23DC080135,23,DC,5,False,2
23DC160007,23,DC,1,False,1
23DC080137,23,DC,3,False,2
23DC160009,23,DC,4,False,1
23DC080139,23,DC,2,False,1
23DC080141,23,DC,4,False,1
23DC080143,23,DC,3,False,2
23DE010001,23,DE,5,False,2
23DC080145,23,DC,3,False,2
23DE010003,23,DE,7,False,2
23DC080147,23,DC,0,False,2
23DE010005,23,DE,4,False,1
23DC080149,23,DC,5,False,2
23DE010007,23,DE,2,False,2
23DC080151,23,DC,6,False,2
23DE010008,23,DE,1,False,2
23DC080153,23,DC,1,False,2
23DC080155,23,DC,7,False,2
23DE010011,23,DE,6,False,2
23DC080157,23,DC,2,False,2
23DE010012,23,DE,3,False,1
23DC080159,23,DC,0,False,2
23DE010013,23,DE,4,False,1
23DC080161,23,DC,0,False,1
23DC080163,23,DC,5,False,2
23DE010017,23,DE,4,False,1
23DC080165,23,DC,0,False,2
23DE010019,23,DE,3,False,1
23DC080166,23,DC,0,False,1
23DC080167,23,DC,4,False,1
23DC080168,23,DC,0,False,1
23DC080169,23,DC,1,False,1
23DC080170,23,DC,0,False,2
23DC080171,23,DC,5,False,2
23DC090001,23,DC,11,False,2
23DC090002,23,DC,4,False,1
23DC090003,23,DC,3,False,1
23DC090004,23,DC,10,False,2
23DE010029,23,DE,3,False,1
23DC090005,23,DC,1,False,1
23DC090007,23,DC,4,False,2
23DE010033,23,DE,6,False,1
23DC090010,23,DC,4,False,2
23DE010036,23,DE,0,False,1
23DC090012,23,DC,4,False,2
23DE010038,23,DE,10,False,2
23DC090013,23,DC,6,False,2
23DE010039,23,DE,5,False,1
23DC090015,23,DC,2,False,1
23DC090018,23,DC,13,False,2
23DE010043,23,DE,4,False,1
23DC090021,23,DC,0,False,1
23DC090024,23,DC,0,False,2
23DC090026,23,DC,1,False,2
23DE010052,23,DE,10,False,2
23DC090028,23,DC,0,False,2
23DE010054,23,DE,8,False,2
23DC090030,23,DC,3,False,2
23DE010055,23,DE,7,False,3
23DC090032,23,DC,0,False,2
23DE010057,23,DE,7,False,2
23DC090033,23,DC,3,False,2
23DE010059,23,DE,3,False,2
23DC090035,23,DC,10,False,2
23DE010061,23,DE,10,False,3
23DC090037,23,DC,7,False,2
23DE010063,23,DE,0,False,2
23DC090038,23,DC,4,False,2
23DE010064,23,DE,5,False,1
23DC090041,23,DC,8,False,2
23DE010067,23,DE,4,False,2
23DC090043,23,DC,1,False,2
23DC090045,23,DC,7,False,2
23DE010070,23,DE,6,False,2
23DC090046,23,DC,0,False,2
23DE010072,23,DE,4,False,2
23DC090048,23,DC,6,False,2
23DE010074,23,DE,5,False,2
23DC090050,23,DC,0,False,2
23DE010076,23,DE,12,False,3
23DC090051,23,DC,0,False,2
23DE010077,23,DE,0,False,1
23DC090055,23,DC,6,False,2
23DE010081,23,DE,0,False,1
23DC090056,23,DC,2,False,2
23DE010082,23,DE,6,False,2
23DC090058,23,DC,0,False,2
23DE010083,23,DE,4,False,1
23DE010085,23,DE,5,False,2
23DE010086,23,DE,4,False,1
23DC090064,23,DC,0,False,2
23DE010089,23,DE,4,False,1
23DC090067,23,DC,3,False,2
23DE010092,23,DE,3,False,1
23DE010094,23,DE,1,False,1
23DC090072,23,DC,6,False,2
23DE010097,23,DE,4,False,1
23DE010099,23,DE,7,False,2
23DE010100,23,DE,8,False,3
23DE010101,23,DE,3,False,2
23DE010102,23,DE,7,False,2
23DE010103,23,DE,3,False,1
23DE010104,23,DE,4,False,1
23DE010105,23,DE,4,False,2
23DE010106,23,DE,0,False,1
23DE010107,23,DE,5,False,1
23DE010108,23,DE,7,False,2
23DE010109,23,DE,7,False,2
23DE010110,23,DE,4,False,1
23DE010111,23,DE,4,False,1
23DC090090,23,DC,10,False,2
23DE010115,23,DE,8,False,2
23DC090091,23,DC,0,False,2
23DE010117,23,DE,7,False,2
23DC090093,23,DC,2,False,1
23DC090099,23,DC,7,False,2
23DE010125,23,DE,2,False,1
23DE010128,23,DE,3,False,1
23DE010129,23,DE,4,False,1
23DE010130,23,DE,5,False,1
23DE010352,23,DE,0,False,1
23DE010133,23,DE,4,False,2
23DE010135,23,DE,0,False,2
23DE010137,23,DE,7,False,2
23DE010139,23,DE,1,False,1
23DE010142,23,DE,3,False,2
23DE010143,23,DE,6,False,2
23DE010145,23,DE,11,False,3
23DE010363,23,DE,4,False,1
23DE010146,23,DE,5,False,2
23DE010148,23,DE,3,False,1
23DE010150,23,DE,2,False,1
23DE010152,23,DE,9,False,2
23DE010154,23,DE,5,False,1
23DE010156,23,DE,6,False,3
23DE010158,23,DE,6,False,3
23DE010376,23,DE,0,False,2
23DE010377,23,DE,11,False,2
23DE010378,23,DE,0,False,1
23DE010379,23,DE,4,False,1
23DE010165,23,DE,9,False,3
23DE010166,23,DE,9,False,3
23DE010382,23,DE,0,False,1
23DE010167,23,DE,12,False,2
23DE010386,23,DE,10,False,2
23DE010172,23,DE,0,False,2
23DE010175,23,DE,2,False,1
23DE010179,23,DE,4,False,1
23DE010181,23,DE,11,False,3
23DE010399,23,DE,1,False,3
23DE010182,23,DE,0,False,2
23DE010184,23,DE,0,False,2
23DE010186,23,DE,4,False,1
23DE010188,23,DE,4,False,1
23DE010190,23,DE,9,False,3
23DE010407,23,DE,0,False,1
23DE010191,23,DE,9,False,3
23DE010409,23,DE,4,False,1
23DE010193,23,DE,4,False,2
23DE010195,23,DE,1,False,3
23DE010412,23,DE,12,False,3
23DE010197,23,DE,0,False,2
23DE010198,23,DE,13,False,2
23DE010199,23,DE,13,False,3
23DE010200,23,DE,5,False,3
23DE010201,23,DE,0,False,1
23DE010202,23,DE,3,False,2
23DE010206,23,DE,3,False,3
23DE010422,23,DE,5,False,1
23DE010209,23,DE,4,False,2
23DE010211,23,DE,11,False,3
23DE010428,23,DE,6,False,3
23DE010212,23,DE,12,False,2
23DE010214,23,DE,11,False,3
23DE010215,23,DE,6,False,3
23DE010432,23,DE,4,False,1
23DE010216,23,DE,3,False,1
23DE010217,23,DE,5,False,3
23DE010435,23,DE,0,False,1
23DE010219,23,DE,5,False,1
23DE010221,23,DE,4,False,2
23DE010223,23,DE,4,False,2
23DE010441,23,DE,0,False,2
23DE010442,23,DE,0,False,1
23DE010443,23,DE,2,False,2
23DE010444,23,DE,0,False,1
23DE010445,23,DE,4,False,3
23DE010446,23,DE,3,False,1
23DE010447,23,DE,6,False,2
23DE010448,23,DE,3,False,2
23DE010449,23,DE,6,False,3
23DE010237,23,DE,0,False,1
23DE010239,23,DE,7,False,2
23DE010241,23,DE,7,False,2
23DE010243,23,DE,5,False,3
23DE010456,23,DE,3,False,1
23DE010245,23,DE,6,False,2
23DE010248,23,DE,1,False,3
23DE010250,23,DE,6,False,2
23DE010252,23,DE,2,False,1
23DE010256,23,DE,10,False,2
23DE010257,23,DE,0,False,2
23DE010258,23,DE,5,False,1
23DE010260,23,DE,8,False,3
23DE010474,23,DE,0,False,1
23DE010262,23,DE,4,False,1
23DE010265,23,DE,6,False,3
23DE010266,23,DE,3,False,1
23DE010269,23,DE,5,False,2
23DE010271,23,DE,10,False,2
23DE010274,23,DE,5,False,3
23DE010487,23,DE,5,False,2
23DE010276,23,DE,0,False,3
23DE010489,23,DE,4,False,1
23DE010277,23,DE,4,False,2
23DE010492,23,DE,3,False,2
23DE010493,23,DE,6,False,3
23DE010494,23,DE,0,False,1
23DE010495,23,DE,4,False,2
23DE010496,23,DE,8,False,4
23DE010497,23,DE,5,False,3
23DE010498,23,DE,10,False,3
23DE010499,23,DE,7,False,2
23DE010500,23,DE,4,False,1
23DE010501,23,DE,6,False,1
23DE010288,23,DE,11,False,3
23DE010502,23,DE,4,False,4
23DE010289,23,DE,5,False,1
23DE010291,23,DE,3,False,2
23DE010506,23,DE,3,False,1
23DE010507,23,DE,4,False,1
23DE010508,23,DE,9,False,3
23DE010295,23,DE,0,False,2
23DE010297,23,DE,4,False,3
23DE010511,23,DE,6,False,3
23DE010298,23,DE,0,False,1
23DE010300,23,DE,8,False,2
23DE010302,23,DE,8,False,2
23DE010517,23,DE,2,False,2
